OrderID,CustomerID,EmployeeID,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,OrderDate,ProductID,UnitPrice,Quantity,Discount,_Sales
11012,FRANK,1,07-09-2024,01-09-2024,3,242.95,Frankenversand,Berliner Platz 43,München,,80805,Germany,24-08-2024,19,9.2,50,0.050000001,460
11012,FRANK,1,07-09-2024,01-09-2024,3,242.95,Frankenversand,Berliner Platz 43,München,,80805,Germany,24-08-2024,71,21.5,60,0.050000001,1290
11012,FRANK,1,07-09-2024,01-09-2024,3,242.95,Frankenversand,Berliner Platz 43,München,,80805,Germany,24-08-2024,60,34,36,0.050000001,1224
10999,OTTIK,6,15-09-2024,25-08-2024,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,18-08-2024,77,13,21,0.050000001,273
10999,OTTIK,6,15-09-2024,25-08-2024,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,18-08-2024,51,53,15,0.050000001,795
10999,OTTIK,6,15-09-2024,25-08-2024,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,18-08-2024,41,9.65,20,0.050000001,193
10991,QUICK,1,13-09-2024,22-08-2024,1,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,16-08-2024,76,18,90,0.200000003,1620
10991,QUICK,1,13-09-2024,22-08-2024,1,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,16-08-2024,70,15,20,0.200000003,300
10991,QUICK,1,13-09-2024,22-08-2024,1,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,16-08-2024,2,19,50,0.200000003,950
10952,ALFKI,1,11-09-2024,08-08-2024,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,31-07-2024,6,25,16,0.050000001,400
10938,QUICK,3,22-08-2024,31-07-2024,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,25-07-2024,13,6,20,0.25,120
10938,QUICK,3,22-08-2024,31-07-2024,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,25-07-2024,71,21.5,35,0.25,752.5
10938,QUICK,3,22-08-2024,31-07-2024,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,25-07-2024,60,34,49,0.25,1666
10938,QUICK,3,22-08-2024,31-07-2024,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,25-07-2024,43,46,24,0.25,1104
10891,LEHMS,7,01-08-2024,06-07-2024,2,20.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,04-07-2024,30,25.89,15,0.050000001,388.35
10878,QUICK,4,25-07-2024,29-06-2024,1,46.69,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,27-06-2024,20,81,20,0.050000001,1620
10865,QUICK,2,03-07-2024,29-06-2024,1,348.14,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,19-06-2024,39,18,80,0.050000001,1440
10865,QUICK,2,03-07-2024,29-06-2024,1,348.14,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,19-06-2024,38,263.5,60,0.050000001,15810
10859,FRANK,1,13-07-2024,19-06-2024,2,76.1,Frankenversand,Berliner Platz 43,München,,80805,Germany,15-06-2024,54,7.45,35,0.25,260.75
10859,FRANK,1,13-07-2024,19-06-2024,2,76.1,Frankenversand,Berliner Platz 43,München,,80805,Germany,15-06-2024,24,4.5,40,0.25,180
10859,FRANK,1,13-07-2024,19-06-2024,2,76.1,Frankenversand,Berliner Platz 43,München,,80805,Germany,15-06-2024,64,33.25,30,0.25,997.5
10849,KOENE,9,07-07-2024,16-06-2024,2,0.56,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,09-06-2024,26,31.23,18,0.150000006,562.14
10845,QUICK,8,21-06-2024,16-06-2024,1,212.98,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,07-06-2024,58,13.25,60,0.100000001,795
10845,QUICK,8,21-06-2024,16-06-2024,1,212.98,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,07-06-2024,42,14,42,0.100000001,588
10845,QUICK,8,21-06-2024,16-06-2024,1,212.98,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,07-06-2024,35,18,25,0.100000001,450
10845,QUICK,8,21-06-2024,16-06-2024,1,212.98,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,07-06-2024,23,9,70,0.100000001,630
10835,ALFKI,1,29-06-2024,07-06-2024,3,69.53,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,01-06-2024,77,13,2,0.200000003,26
10833,OTTIK,6,29-06-2024,09-06-2024,2,71.49,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,01-06-2024,53,32.8,9,0.100000001,295.2
10833,OTTIK,6,29-06-2024,09-06-2024,2,71.49,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,01-06-2024,31,12.5,9,0.100000001,112.5
10833,OTTIK,6,29-06-2024,09-06-2024,2,71.49,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,01-06-2024,7,30,20,0.100000001,600
10817,KOENE,3,06-06-2024,30-05-2024,2,306.07,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,23-05-2024,62,49.3,25,0.150000006,1232.5
10817,KOENE,3,06-06-2024,30-05-2024,2,306.07,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,23-05-2024,40,18.4,60,0.150000006,1104
10817,KOENE,3,06-06-2024,30-05-2024,2,306.07,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,23-05-2024,26,31.23,40,0.150000006,1249.2
10799,KOENE,9,23-06-2024,22-05-2024,3,30.76,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,12-05-2024,13,6,20,0.150000006,120
10799,KOENE,9,23-06-2024,22-05-2024,3,30.76,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,12-05-2024,24,4.5,20,0.150000006,90
10791,FRANK,6,06-06-2024,18-05-2024,2,16.85,Frankenversand,Berliner Platz 43,München,,80805,Germany,09-05-2024,29,123.79,14,0.050000001,1733.06
10791,FRANK,6,06-06-2024,18-05-2024,2,16.85,Frankenversand,Berliner Platz 43,München,,80805,Germany,09-05-2024,41,9.65,20,0.050000001,193
10788,QUICK,1,05-06-2024,05-06-2024,2,42.7,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,08-05-2024,75,7.75,40,0.050000001,310
10788,QUICK,1,05-06-2024,05-06-2024,2,42.7,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,08-05-2024,19,9.2,50,0.050000001,460
10765,QUICK,3,18-05-2024,25-04-2024,3,42.74,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,20-04-2024,65,21.05,80,0.100000001,1684
10721,QUICK,5,12-04-2024,17-03-2024,3,48.92,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,15-03-2024,44,19.45,50,0.050000001,972.5
10717,FRANK,1,07-04-2024,15-03-2024,2,59.25,Frankenversand,Berliner Platz 43,München,,80805,Germany,10-03-2024,69,36,25,0.050000001,900
10717,FRANK,1,07-04-2024,15-03-2024,2,59.25,Frankenversand,Berliner Platz 43,München,,80805,Germany,10-03-2024,21,10,32,0.050000001,320
10668,WANDK,1,28-02-2024,08-02-2024,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,31-01-2024,64,33.25,15,0.100000001,498.75
10668,WANDK,1,28-02-2024,08-02-2024,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,31-01-2024,55,24,4,0.100000001,96
10668,WANDK,1,28-02-2024,08-02-2024,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,31-01-2024,31,12.5,8,0.100000001,100
10658,QUICK,4,18-02-2024,24-01-2024,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,21-01-2024,77,13,70,0.050000001,910
10658,QUICK,4,18-02-2024,24-01-2024,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,21-01-2024,60,34,55,0.050000001,1870
10658,QUICK,4,18-02-2024,24-01-2024,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,21-01-2024,40,18.4,70,0.050000001,1288
10653,FRANK,1,15-02-2024,04-02-2024,1,93.25,Frankenversand,Berliner Platz 43,München,,80805,Germany,18-01-2024,60,34,20,0.100000001,680
10653,FRANK,1,15-02-2024,04-02-2024,1,93.25,Frankenversand,Berliner Platz 43,München,,80805,Germany,18-01-2024,16,17.45,30,0.100000001,523.5
10651,WANDK,8,14-02-2024,27-01-2024,2,20.6,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,17-01-2024,22,21,20,0.25,420
10651,WANDK,8,14-02-2024,27-01-2024,2,20.6,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,17-01-2024,19,9.2,12,0.25,110.4
10643,ALFKI,6,07-02-2024,18-01-2024,1,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,10-01-2024,39,18,21,0.25,378
10643,ALFKI,6,07-02-2024,18-01-2024,1,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,10-01-2024,46,12,2,0.25,24
10643,ALFKI,6,07-02-2024,18-01-2024,1,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,10-01-2024,28,45.6,15,0.25,684
10640,WANDK,4,03-02-2024,13-01-2024,1,23.55,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,06-01-2024,70,15,15,0.25,225
10640,WANDK,4,03-02-2024,13-01-2024,1,23.55,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,06-01-2024,69,36,20,0.25,720
10632,WANDK,8,27-01-2024,04-01-2024,1,41.38,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,30-12-2023,33,2.5,20,0.050000001,50
10632,WANDK,8,27-01-2024,04-01-2024,1,41.38,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,30-12-2023,2,19,30,0.050000001,570
10630,KOENE,1,26-01-2024,04-01-2024,2,32.35,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,29-12-2023,55,24,12,0.050000001,288
10623,FRANK,8,20-01-2024,28-12-2023,2,97.18,Frankenversand,Berliner Platz 43,München,,80805,Germany,23-12-2023,19,9.2,15,0.100000001,138
10623,FRANK,8,20-01-2024,28-12-2023,2,97.18,Frankenversand,Berliner Platz 43,München,,80805,Germany,23-12-2023,21,10,25,0.100000001,250
10623,FRANK,8,20-01-2024,28-12-2023,2,97.18,Frankenversand,Berliner Platz 43,München,,80805,Germany,23-12-2023,35,18,30,0.100000001,540
10593,LEHMS,7,22-12-2023,29-12-2023,2,174.2,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,24-11-2023,76,18,4,0.200000003,72
10593,LEHMS,7,22-12-2023,29-12-2023,2,174.2,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,24-11-2023,69,36,20,0.200000003,720
10593,LEHMS,7,22-12-2023,29-12-2023,2,174.2,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,24-11-2023,20,81,21,0.200000003,1701
10592,LEHMS,3,21-12-2023,01-12-2023,1,32.1,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,23-11-2023,26,31.23,5,0.050000001,156.15
10592,LEHMS,3,21-12-2023,01-12-2023,1,32.1,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,23-11-2023,15,15.5,25,0.050000001,387.5
10588,QUICK,2,16-12-2023,25-11-2023,3,194.67,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,18-11-2023,42,14,100,0.200000003,1400
10588,QUICK,2,16-12-2023,25-11-2023,3,194.67,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,18-11-2023,18,62.5,40,0.200000003,2500
10580,OTTIK,4,09-12-2023,16-11-2023,3,75.89,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,11-11-2023,65,21.05,30,0.050000001,631.5
10580,OTTIK,4,09-12-2023,16-11-2023,3,75.89,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,11-11-2023,41,9.65,9,0.050000001,86.85
10580,OTTIK,4,09-12-2023,16-11-2023,3,75.89,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,11-11-2023,14,23.25,15,0.050000001,348.75
10560,FRANK,8,19-11-2023,25-10-2023,1,36.65,Frankenversand,Berliner Platz 43,München,,80805,Germany,22-10-2023,62,49.3,15,0.25,739.5
10554,OTTIK,4,12-11-2023,21-10-2023,3,120.97,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,15-10-2023,77,13,10,0.050000001,130
10554,OTTIK,4,12-11-2023,21-10-2023,3,120.97,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,15-10-2023,62,49.3,20,0.050000001,986
10554,OTTIK,4,12-11-2023,21-10-2023,3,120.97,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,15-10-2023,23,9,20,0.050000001,180
10554,OTTIK,4,12-11-2023,21-10-2023,3,120.97,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,15-10-2023,16,17.45,30,0.050000001,523.5
10549,QUICK,5,26-10-2023,15-10-2023,1,171.24,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,12-10-2023,31,12.5,55,0.150000006,687.5
10549,QUICK,5,26-10-2023,15-10-2023,1,171.24,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,12-10-2023,51,53,48,0.150000006,2544
10549,QUICK,5,26-10-2023,15-10-2023,1,171.24,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,12-10-2023,45,9.5,100,0.150000006,950
10548,TOMSP,3,08-11-2023,18-10-2023,2,1.43,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,11-10-2023,34,14,10,0.25,140
10542,KOENE,1,02-11-2023,11-10-2023,3,10.95,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,05-10-2023,54,7.45,24,0.050000001,178.8
10542,KOENE,1,02-11-2023,11-10-2023,3,10.95,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,05-10-2023,11,21,15,0.050000001,315
10536,LEHMS,3,27-10-2023,22-10-2023,2,58.88,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,29-09-2023,12,38,15,0.25,570
10536,LEHMS,3,27-10-2023,22-10-2023,2,58.88,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,29-09-2023,60,34,35,0.25,1190
10534,LEHMS,8,25-10-2023,29-09-2023,2,27.94,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,27-09-2023,54,7.45,10,0.200000003,74.5
10534,LEHMS,8,25-10-2023,29-09-2023,2,27.94,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,27-09-2023,40,18.4,10,0.200000003,184
10527,QUICK,7,18-10-2023,22-09-2023,1,41.9,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,20-09-2023,36,19,30,0.100000001,570
10527,QUICK,7,18-10-2023,22-09-2023,1,41.9,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,20-09-2023,4,22,50,0.100000001,1100
10522,LEHMS,4,13-10-2023,21-09-2023,1,45.33,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,15-09-2023,40,18.4,25,0.200000003,460
10522,LEHMS,4,13-10-2023,21-09-2023,1,45.33,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,15-09-2023,30,25.89,20,0.200000003,517.8
10522,LEHMS,4,13-10-2023,21-09-2023,1,45.33,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,15-09-2023,1,18,40,0.200000003,720
10515,QUICK,2,22-09-2023,08-10-2023,1,204.47,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,08-09-2023,9,97,16,0.150000006,1552
10515,QUICK,2,22-09-2023,08-10-2023,1,204.47,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,08-09-2023,33,2.5,16,0.150000006,40
10515,QUICK,2,22-09-2023,08-10-2023,1,204.47,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,08-09-2023,60,34,84,0.150000006,2856
10513,WANDK,7,19-10-2023,13-09-2023,1,105.65,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,07-09-2023,61,28.5,15,0.200000003,427.5
10513,WANDK,7,19-10-2023,13-09-2023,1,105.65,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,07-09-2023,32,32,50,0.200000003,1600
10513,WANDK,7,19-10-2023,13-09-2023,1,105.65,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,07-09-2023,21,10,40,0.200000003,400
10506,KOENE,9,28-09-2023,17-09-2023,2,21.19,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,31-08-2023,70,15,14,0.100000001,210
10506,KOENE,9,28-09-2023,17-09-2023,2,21.19,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,31-08-2023,25,14,18,0.100000001,252
10488,FRANK,8,09-09-2023,18-08-2023,2,4.93,Frankenversand,Berliner Platz 43,München,,80805,Germany,12-08-2023,73,12,20,0.200000003,240
10456,KOENE,8,24-08-2023,16-07-2023,2,8.12,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,13-07-2023,49,16,21,0.150000006,336
10456,KOENE,8,24-08-2023,16-07-2023,2,8.12,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,13-07-2023,21,8,40,0.150000006,320
10451,QUICK,4,21-07-2023,28-07-2023,3,189.09,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,07-07-2023,55,19.2,120,0.100000001,2304
10451,QUICK,4,21-07-2023,28-07-2023,3,189.09,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,07-07-2023,65,16.8,28,0.100000001,470.4
10451,QUICK,4,21-07-2023,28-07-2023,3,189.09,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,07-07-2023,64,26.6,35,0.100000001,931
10451,QUICK,4,21-07-2023,28-07-2023,3,189.09,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,07-07-2023,77,10.4,55,0.100000001,572
10446,TOMSP,6,30-07-2023,07-07-2023,1,14.68,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,02-07-2023,52,5.6,15,0.100000001,84
10446,TOMSP,6,30-07-2023,07-07-2023,1,14.68,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,02-07-2023,31,10,3,0.100000001,30
10446,TOMSP,6,30-07-2023,07-07-2023,1,14.68,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,02-07-2023,24,3.6,20,0.100000001,72
10446,TOMSP,6,30-07-2023,07-07-2023,1,14.68,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,02-07-2023,19,7.3,12,0.100000001,87.6
10438,TOMSP,3,22-07-2023,02-07-2023,2,8.24,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,24-06-2023,19,7.3,15,0.200000003,109.5
10438,TOMSP,3,22-07-2023,02-07-2023,2,8.24,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,24-06-2023,34,11.2,20,0.200000003,224
10438,TOMSP,3,22-07-2023,02-07-2023,2,8.24,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,24-06-2023,57,15.6,15,0.200000003,234
10361,QUICK,1,07-05-2023,20-04-2023,2,183.17,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,09-04-2023,39,14.4,54,0.100000001,777.6
10361,QUICK,1,07-05-2023,20-04-2023,2,183.17,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,09-04-2023,60,27.2,55,0.100000001,1496
10348,WANDK,4,22-04-2023,02-04-2023,2,0.78,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,25-03-2023,1,14.4,15,0.150000006,216
10343,LEHMS,4,15-04-2023,24-03-2023,1,110.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,18-03-2023,68,10,4,0.050000001,40
10342,FRANK,4,31-03-2023,22-03-2023,2,54.83,Frankenversand,Berliner Platz 43,München,,80805,Germany,17-03-2023,55,19.2,40,0.200000003,768
10342,FRANK,4,31-03-2023,22-03-2023,2,54.83,Frankenversand,Berliner Platz 43,München,,80805,Germany,17-03-2023,36,15.2,40,0.200000003,608
10342,FRANK,4,31-03-2023,22-03-2023,2,54.83,Frankenversand,Berliner Platz 43,München,,80805,Germany,17-03-2023,31,10,56,0.200000003,560
10342,FRANK,4,31-03-2023,22-03-2023,2,54.83,Frankenversand,Berliner Platz 43,München,,80805,Germany,17-03-2023,2,15.2,24,0.200000003,364.8
10285,QUICK,1,02-02-2023,11-01-2023,2,76.83,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,05-01-2023,1,14.4,45,0.200000003,648
10285,QUICK,1,02-02-2023,11-01-2023,2,76.83,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,05-01-2023,40,14.7,40,0.200000003,588
10285,QUICK,1,02-02-2023,11-01-2023,2,76.83,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,05-01-2023,53,26.2,36,0.200000003,943.2
10284,LEHMS,4,01-02-2023,12-01-2023,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,04-01-2023,67,11.2,5,0.25,56
10284,LEHMS,4,01-02-2023,12-01-2023,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,04-01-2023,60,27.2,20,0.25,544
10284,LEHMS,4,01-02-2023,12-01-2023,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,04-01-2023,27,35.1,15,0.25,526.5
10279,LEHMS,8,26-01-2023,01-01-2023,2,25.83,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,29-12-2022,17,31.2,15,0.25,468
10273,QUICK,3,18-01-2023,28-12-2022,3,76.07,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,21-12-2022,31,10,15,0.050000001,150
10273,QUICK,3,18-01-2023,28-12-2022,3,76.07,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,21-12-2022,10,24.8,24,0.050000001,595.2
10273,QUICK,3,18-01-2023,28-12-2022,3,76.07,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,21-12-2022,40,14.7,60,0.050000001,882
10273,QUICK,3,18-01-2023,28-12-2022,3,76.07,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,21-12-2022,76,14.4,33,0.050000001,475.2
10267,FRANK,4,11-01-2023,22-12-2022,1,208.58,Frankenversand,Berliner Platz 43,München,,80805,Germany,14-12-2022,76,14.4,15,0.150000006,216
10267,FRANK,4,11-01-2023,22-12-2022,1,208.58,Frankenversand,Berliner Platz 43,München,,80805,Germany,14-12-2022,59,44,70,0.150000006,3080
10260,OTTIK,4,01-01-2023,14-12-2022,1,55.09,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,04-12-2022,70,12,21,0.25,252
10260,OTTIK,4,01-01-2023,14-12-2022,1,55.09,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,04-12-2022,62,39.4,15,0.25,591
10260,OTTIK,4,01-01-2023,14-12-2022,1,55.09,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,04-12-2022,41,7.7,16,0.25,123.2
11077,RATTC,1,18-10-2024,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,20-09-2024,2,19,24,0.200000003,456
11077,RATTC,1,18-10-2024,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,20-09-2024,6,25,1,0.02,25
11077,RATTC,1,18-10-2024,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,20-09-2024,7,30,1,0.050000001,30
11077,RATTC,1,18-10-2024,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,20-09-2024,8,40,2,0.100000001,80
11077,RATTC,1,18-10-2024,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,20-09-2024,12,38,2,0.050000001,76
11077,RATTC,1,18-10-2024,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,20-09-2024,14,23.25,1,0.029999999,23.25
11077,RATTC,1,18-10-2024,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,20-09-2024,73,15,2,0.01,30
11077,RATTC,1,18-10-2024,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,20-09-2024,64,33.25,2,0.029999999,66.5
11077,RATTC,1,18-10-2024,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,20-09-2024,60,34,2,0.059999999,68
11077,RATTC,1,18-10-2024,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,20-09-2024,39,18,2,0.050000001,36
11077,RATTC,1,18-10-2024,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,20-09-2024,20,81,1,0.039999999,81
11077,RATTC,1,18-10-2024,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,20-09-2024,16,17.45,2,0.029999999,34.9
11077,RATTC,1,18-10-2024,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,20-09-2024,46,12,3,0.02,36
11064,SAVEA,1,13-10-2024,18-09-2024,1,30.09,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,15-09-2024,53,32.8,25,0.100000001,820
11064,SAVEA,1,13-10-2024,18-09-2024,1,30.09,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,15-09-2024,17,39,77,0.100000001,3003
11064,SAVEA,1,13-10-2024,18-09-2024,1,30.09,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,15-09-2024,55,24,4,0.100000001,96
11034,OLDWO,8,16-10-2024,11-09-2024,1,40.32,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,04-09-2024,21,10,15,0.100000001,150
11030,SAVEA,7,29-09-2024,11-09-2024,2,830.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,01-09-2024,2,19,100,0.25,1900
11030,SAVEA,7,29-09-2024,11-09-2024,2,830.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,01-09-2024,29,123.79,60,0.25,7427.4
